index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_17_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_0.wav,Are you sure you won't come back with me now He asked last time as I waited with him at his gate at the airport I just not yet Okay he said and then with a wink call me when you change your mind Sometimes when the tips are bad and my feet ache I wonder why I'm putting off the inevitable I wonder why I don't just pick up the phone and move to Chicago rather than continuing to attempt something that has a less than 5 success rate,What does the narrator contemplate while dealing with the hardships of her current situation?,A. Whether to continue waiting at the airport,B. Whether to ask for better tips to ease the pain in her feet,C. Why she is delaying a significant change in her life,D. Why she isn't more successful in her current endeavors,C. Why she is delaying a significant change in her life,yes,10.77375,,,,,,,,,,,,,0,69,69,69,0,0,0,0,0,0,0,0,2448.3543489579997,,,,,,,,,,,,,,,2433.908432958,2433.923770499667,2433.926200791,2444.703409166,2444.7058833749998,2444.7171245,2444.925797166,2444.925797166,2447.0235297500003,2447.7821157500002,6.2250000000000005,2.278398083999946,1,[0.7712134160001369],[0.771215833000042],,,,,,,2448.3431358750004,2448.3543489579997,2448.3543489579997,2472.0776905000002,the actress thinks about why she doesn't move to chicago instead of trying to do this,1,[23.731060209000134],[23.73106312500022],,,,,,,,,,,,,,,,,,,,,,2433.4254524159996,2433.4326385000004,2433.4326385000004,2433.4326385000004,2433.9081912499996,1,[0.4808701250003651],[0.4808728749999318],2447.7826097079997,2447.790559,2448.342358666,1,[0.5591292500002965],[0.559131833000265],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_17_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_0.wav,Are you sure you won't come back with me now He asked last time as I waited with him at his gate at the airport I just not yet Okay he said and then with a wink call me when you change your mind Sometimes when the tips are bad and my feet ache I wonder why I'm putting off the inevitable I wonder why I don't just pick up the phone and move to Chicago rather than continuing to attempt something that has a less than 5 success rate,What does the narrator contemplate while dealing with the hardships of her current situation?,A. Whether to continue waiting at the airport,B. Whether to ask for better tips to ease the pain in her feet,C. Why she is delaying a significant change in her life,D. Why she isn't more successful in her current endeavors,C. Why she is delaying a significant change in her life,yes,10.77375,,,,,,,,,,,,,0,69,69,69,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_17_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_0.wav,Are you sure you won't come back with me now He asked last time as I waited with him at his gate at the airport I just not yet Okay he said and then with a wink call me when you change your mind Sometimes when the tips are bad and my feet ache I wonder why I'm putting off the inevitable I wonder why I don't just pick up the phone and move to Chicago rather than continuing to attempt something that has a less than 5 success rate,What does the narrator contemplate while dealing with the hardships of her current situation?,A. Whether to continue waiting at the airport,B. Whether to ask for better tips to ease the pain in her feet,C. Why she is delaying a significant change in her life,D. Why she isn't more successful in her current endeavors,C. Why she is delaying a significant change in her life,yes,10.77375,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.0781467079996,2481.070541041,0,,,0,,,1,8.98024737500009,8.98025000000007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_61_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_030_of_116_0.wav,He said we all we all is not asking you out but why leave a message just to we all me I think he's asking me out in his own way We all means I asked for your number because I think you're cute but I'm seeing someone So I'm trying to pretend to myself that I just asked for your number to be friends with you And I'm asking if you want to have a drink sometime with me and my girlfriend which will never But it helps me feel like less of a shithead for asking for your number in the first place You've been we all'd my friend,What does the term "we all" imply in the context given by the narrator?,A. The person is directly asking the narrator out on a date,B. The person left a message to genuinely make a new friend,C. The person is extending an invitation for a group outing,D. The person might be expressing interest under the guise of friendship despite being in a relationship,D. The person might be expressing interest under the guise of friendship despite being in a relationship,no,11.41125,,,,,,,,,,,,,0,70,70,70,,,,,,,,,2481.07839325,,,,,,,,,,,,,,,2481.7502990000003,2481.765738499667,2481.7669847079997,2493.1780178750005,2493.181156083,2493.1923898329997,2493.4429545000003,2493.4429545000003,2495.920696958,2496.479004625,6.491666666666666,2.701653458000237,1,[0.566978625000047],[0.5669812500000262],,,,,,,,,,,,,,,2496.479485791,2510.414768541,0,,,0,,,0,,,1,13.922796083000321,13.922798958000385,,,,,,,,2481.0710750830003,2481.07839325,2481.07839325,2481.07839325,2481.750104416,1,[0.677310457999738],[0.677313041999696],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_104_condition.wav,Someday__Someday__Maybe__Unabridged___File_047_of_116_0.wav,Do you feel good about it I'm not sure I think so The audience laughed Lots of people said I did well But I have no idea who any of them were or if they were the ones I needed to impress But the laughing thing was getting such a positive reaction from the audience The writer decided to give me a line Jane's eyes go wide No way I know I got really excited too Which is so dumb when you think about it I've done whole plays in summer stock and all those scenes in class,What positive outcome does the narrator mention regarding her audition?,A. The writer decided to give her a line,B. Jane was impressed with her performance,C. She received a standing ovation,D. She secured a lead role in the play,A. The writer decided to give her a line,yes,29.18,,,,,,,,,,,,,0,71,71,71,0,0,0,0,0,0,0,0,2544.5771245409996,,,,,,,,,,,,,,,2511.535722208,2511.5677402913334,2511.566369583,2540.747082791,2540.7511806660004,2540.77231475,2540.9817727910004,2540.9817727910004,2543.2683104999996,2543.9984143330003,4.258333333333333,2.4714328750001187,1,[0.7389484170003016],[0.7389512090003336],,,,,,,2544.5653850830004,2544.5771245409996,2544.5771245409996,2555.8475498750004,someone got a line in a show because of their laugh,1,[11.278731165999943],[11.278734041000007],,,,,,,,,,,,,,,,,,,,,,2510.415288166,2510.427710625,2510.427710625,2510.427710625,2511.5354778749997,1,[1.1183023749999847],[1.118304999999964],2543.99898225,2544.0125569580005,2544.5646016250003,1,[0.5649610000000393],[0.5649637920000714],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_104_condition.wav,Someday__Someday__Maybe__Unabridged___File_047_of_116_0.wav,Do you feel good about it I'm not sure I think so The audience laughed Lots of people said I did well But I have no idea who any of them were or if they were the ones I needed to impress But the laughing thing was getting such a positive reaction from the audience The writer decided to give me a line Jane's eyes go wide No way I know I got really excited too Which is so dumb when you think about it I've done whole plays in summer stock and all those scenes in class,What positive outcome does the narrator mention regarding her audition?,A. The writer decided to give her a line,B. Jane was impressed with her performance,C. She received a standing ovation,D. She secured a lead role in the play,A. The writer decided to give her a line,yes,29.18,,,,,,,,,,,,,0,71,71,71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_104_condition.wav,Someday__Someday__Maybe__Unabridged___File_047_of_116_0.wav,Do you feel good about it I'm not sure I think so The audience laughed Lots of people said I did well But I have no idea who any of them were or if they were the ones I needed to impress But the laughing thing was getting such a positive reaction from the audience The writer decided to give me a line Jane's eyes go wide No way I know I got really excited too Which is so dumb when you think about it I've done whole plays in summer stock and all those scenes in class,What positive outcome does the narrator mention regarding her audition?,A. The writer decided to give her a line,B. Jane was impressed with her performance,C. She received a standing ovation,D. She secured a lead role in the play,A. The writer decided to give her a line,yes,29.18,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.8480117910003,2560.265621875,1,4.406604541999968,4.4066072079999685,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_99_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_1.wav,There are the things we all know we're supposed to have monologue comedic and dramatic song up tempo and ballad but there's a serious lack of information beyond that Today I need a funny laugh but what else should I know how to do Roller skating maybe That seems to come up a lot lately Jokes I should know more jokes in case I ever get asked if I've heard any good jokes lately but I'm not a good joke teller I always mess up the endings Maybe I should try to memorize a knock knock joke at least just in case,What does the narrator feel she needs to learn for auditions?,A. Horseback riding,B. Jokes,C. Monologues,D. Ballads,B. Jokes,no,6.905,,,,,,,,,,,,,0,72,72,72,,,,,,,,,2560.274077708,,,,,,,,,,,,,,,2560.9326073330003,2560.9477665416666,2560.9454795,2567.8653333330003,2567.868428791,2567.879548625,2568.1037050410005,2568.1037050410005,2570.0307456660003,2570.899549166,2.7750000000000004,2.4877812909999193,1,[0.8812164999999368],[0.8812190409998948],,,,,,,,,,,,,,,2570.899990166,2572.8167223749997,0,,,1,1.908836957999938,1.9088400410000759,0,,,0,,,,,,,,,,2560.2662485829997,2560.274077708,2560.274077708,2560.274077708,2560.9323491659998,1,[0.6641697919999388],[0.6641727500000343],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_125_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_5.wav,I sit up as if he might be able to see through the telephone that I was lying down at an undignified hour still in the shorts and tank top I slept in I clear my throat and try to make my voice sound more awake It's me It's her That doesn't sound right It is I Hello I Did I wake you up No I'm awake Have a cold Oh shoot Is it a really bad one Joe has an audition for you I've just made an extremely speedy recovery Great Great,What does the narrator say she has?,A. A cold,B. A headache,C. A sore throat,D. A flu,A. A cold,yes,5.986,,,,,,,,,,,,,0,73,73,73,0,0,0,0,0,0,0,0,2582.301282333,,,,,,,,,,,,,,,2573.3159682080004,2573.3314032076673,2573.327915916,2579.3059942500004,2579.3200232910003,2579.3307175,2579.534624625,2579.534624625,2580.849622083,2581.8339335829996,1.2583333333333335,1.9417439170001671,1,[0.9939137919996028],[0.9939162919999944],,,,,,,2582.2903655829996,2582.301282333,2582.301282333,2582.7427520829997,,1,[0.4490619580001294],[0.4490657500000452],,,,,,,,,,,,,,,,,,,,,,2572.8172614160003,2572.82306925,2572.82306925,2572.82306925,2573.315775958,1,[0.4978889160001927],[0.4978915000001507],2581.834442458,2581.8394333329998,2582.28963175,1,[0.45452429199986],[0.4545271669999238],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_125_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_5.wav,I sit up as if he might be able to see through the telephone that I was lying down at an undignified hour still in the shorts and tank top I slept in I clear my throat and try to make my voice sound more awake It's me It's her That doesn't sound right It is I Hello I Did I wake you up No I'm awake Have a cold Oh shoot Is it a really bad one Joe has an audition for you I've just made an extremely speedy recovery Great Great,What does the narrator say she has?,A. A cold,B. A headache,C. A sore throat,D. A flu,A. A cold,yes,5.986,,,,,,,,,,,,,0,73,73,73,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_125_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_5.wav,I sit up as if he might be able to see through the telephone that I was lying down at an undignified hour still in the shorts and tank top I slept in I clear my throat and try to make my voice sound more awake It's me It's her That doesn't sound right It is I Hello I Did I wake you up No I'm awake Have a cold Oh shoot Is it a really bad one Joe has an audition for you I've just made an extremely speedy recovery Great Great,What does the narrator say she has?,A. A cold,B. A headache,C. A sore throat,D. A flu,A. A cold,yes,5.986,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.743205166,2584.4686562079996,1,1.7172004580002067,1.717203167000207,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_86_condition.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_2.wav,We need a better mirror in Brooklyn I realize a proper full length one that doesn't require me to stand on the toilet to see my lower half Maybe this explains why I haven't gotten more jobs I've only seen either my upper or my lower self I haven't seen the whole thing all at once in a long time Maybe my upper lower unity is not what I thought it was Regardless I should have bought a new outfit for this meeting in a store with a full length mirror I need a full length mirror I need new clothes I need a longer skirt I should go back to Brooklyn and change,What realization does the narrator have about her need for a better mirror?,A. She needs a mirror in her bathroom,B. She should buy a full-length mirror,C. She should move to Brooklyn,D. She needs new boots,B. She should buy a full-length mirror,yes,29.11,,,,,,,,,,,,,0,74,74,74,0,0,0,0,0,0,0,0,2617.6979929999998,,,,,,,,,,,,,,,2584.9833987499997,2585.0156940413335,2585.0153421249997,2614.1182398749997,2614.138015333,2614.1585758749998,2614.3698219159996,2614.3698219159996,2616.382971416,2617.1355229580004,8.591666666666667,2.1985111250000955,1,[0.7625993329997982],[0.7626017080001475],,,,,,,2617.6863463749996,2617.6979929999998,2617.6979929999998,2642.4280957500005,"the does not have a full-length mirror and because of that the top and bottom parts of the outfit don't work
",1,[24.73837249999997],[24.738376084000265],,,,,,,,,,,,,,,,,,,,,,2584.4691781250003,2584.4821347079996,2584.4821347079996,2584.4821347079996,2584.9831911660003,1,[0.5122978750000584],[0.5123010830002386],2617.1360695000003,2617.141127125,2617.685554208,1,[0.5488024589999441],[0.5488050839999232],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_86_condition.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_2.wav,We need a better mirror in Brooklyn I realize a proper full length one that doesn't require me to stand on the toilet to see my lower half Maybe this explains why I haven't gotten more jobs I've only seen either my upper or my lower self I haven't seen the whole thing all at once in a long time Maybe my upper lower unity is not what I thought it was Regardless I should have bought a new outfit for this meeting in a store with a full length mirror I need a full length mirror I need new clothes I need a longer skirt I should go back to Brooklyn and change,What realization does the narrator have about her need for a better mirror?,A. She needs a mirror in her bathroom,B. She should buy a full-length mirror,C. She should move to Brooklyn,D. She needs new boots,B. She should buy a full-length mirror,yes,29.11,,,,,,,,,,,,,0,74,74,74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_86_condition.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_2.wav,We need a better mirror in Brooklyn I realize a proper full length one that doesn't require me to stand on the toilet to see my lower half Maybe this explains why I haven't gotten more jobs I've only seen either my upper or my lower self I haven't seen the whole thing all at once in a long time Maybe my upper lower unity is not what I thought it was Regardless I should have bought a new outfit for this meeting in a store with a full length mirror I need a full length mirror I need new clothes I need a longer skirt I should go back to Brooklyn and change,What realization does the narrator have about her need for a better mirror?,A. She needs a mirror in her bathroom,B. She should buy a full-length mirror,C. She should move to Brooklyn,D. She needs new boots,B. She should buy a full-length mirror,yes,29.11,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.4285857080004,2643.8044165,0,,,1,1.3650551249997989,1.3650580829998944,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
