index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,textbox.stopped,summary_done.stopped,Thanks.started,text_7.started,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_40_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_021_of_116_3.wav,Aren't you cold It's James Franklin the last person I want to see right now Nothing could make me feel worse after what happened tonight than to be reminded that a guy I gushed all over got my phone number but never called me Even after I learned that he and Penelope were some sort of couple I held my breath every day for the last two weeks while waiting for the machine to rewind hoping he'd left a message but he never did James smiles at me and stamps his feet rubbing his hands together and blowing on them,Why does the narrator feel embarrassed to see James Franklin?,A. Because he got her phone number but never called,B. Because he is dating Penelope,C. Because he reminds her of a bad experience,D. Because he is unfriendly,A. Because he got her phone number but never called,yes,7.0725,,,,,,,,,,,,,0,63,63,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_40_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_021_of_116_3.wav,Aren't you cold It's James Franklin the last person I want to see right now Nothing could make me feel worse after what happened tonight than to be reminded that a guy I gushed all over got my phone number but never called me Even after I learned that he and Penelope were some sort of couple I held my breath every day for the last two weeks while waiting for the machine to rewind hoping he'd left a message but he never did James smiles at me and stamps his feet rubbing his hands together and blowing on them,Why does the narrator feel embarrassed to see James Franklin?,A. Because he got her phone number but never called,B. Because he is dating Penelope,C. Because he reminds her of a bad experience,D. Because he is unfriendly,A. Because he got her phone number but never called,yes,7.0725,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532.902318458,3534.542880249999,0,,,1,1.6296116660014377,1.629614749999746,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_62_condition.wav,Someday__Someday__Maybe__Unabridged___File_030_of_116_1.wav,Maybe he'd think I'd played the part dozens of times That would teach the anonymous voice to respect me At the Old Horse Theater in Princeton New Jersey he said Did I detect a hint of sarcasm in his voice OK thanks There was a silence on the other end Any other details Well it's none of my business but I'd never heard of it So I looked it up and that theater doesn't seem to exist,Why did he look up the Old Horse Theater?,A. To have some information about it,B. To apply for a role there,C. To learn about its upcoming shows,"D. To plan a trip to Princeton, New Jersey",A. To have some information about it,yes,28.7,,,,,,,,,,,,,0,64,64,64,0,0,0,0,0,0,0,0,3569.4593877920015,,,,,,,,,,,,,,,3535.9662016250004,3535.997961291335,3535.997440125,3564.7018551250003,3564.7025265830016,3564.724635167,3564.928259666998,3564.928259666998,3567.4534714580004,3568.261335667001,9.966666666666667,2.701324666999426,1,[0.8169588749988179],[0.8169612079982471],,,,,,,3569.447712582998,3569.4593877920015,3569.4593877920015,3597.9521590000004,"She wants it to see like she had played the role dozens of ties, he asks about a theater, then says that is does not exist",1,[28.500978000000032],[28.500981000001048],,,,,,,,,,,,,,,,,,,,,,3534.5433965420016,3534.5508809169987,3534.5508809169987,3534.5508809169987,3535.9659455420006,1,[1.4207240840005397],[1.4207269590006035],3568.261850250001,3568.267314083001,3569.44695125,1,[1.1843165419995785],[1.1843200420007634],,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_62_condition.wav,Someday__Someday__Maybe__Unabridged___File_030_of_116_1.wav,Maybe he'd think I'd played the part dozens of times That would teach the anonymous voice to respect me At the Old Horse Theater in Princeton New Jersey he said Did I detect a hint of sarcasm in his voice OK thanks There was a silence on the other end Any other details Well it's none of my business but I'd never heard of it So I looked it up and that theater doesn't seem to exist,Why did he look up the Old Horse Theater?,A. To have some information about it,B. To apply for a role there,C. To learn about its upcoming shows,"D. To plan a trip to Princeton, New Jersey",A. To have some information about it,yes,28.7,,,,,,,,,,,,,0,64,64,64,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_62_condition.wav,Someday__Someday__Maybe__Unabridged___File_030_of_116_1.wav,Maybe he'd think I'd played the part dozens of times That would teach the anonymous voice to respect me At the Old Horse Theater in Princeton New Jersey he said Did I detect a hint of sarcasm in his voice OK thanks There was a silence on the other end Any other details Well it's none of my business but I'd never heard of it So I looked it up and that theater doesn't seem to exist,Why did he look up the Old Horse Theater?,A. To have some information about it,B. To apply for a role there,C. To learn about its upcoming shows,"D. To plan a trip to Princeton, New Jersey",A. To have some information about it,yes,28.7,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3597.952553916999,3602.5462077500015,1,4.583716666998953,4.583719624999503,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_19_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_0.wav,No I'll push it his sister says giving him a little shove It's my callback The little boy shrinks back from the elevator buttons and I smile sympathetically at their mom but she seems mesmerized by a spot somewhere north of the top of my head so I decide to take a sudden interest in the laces of my shoes and endure the rest of the long creaky ride in silence Even in the best of elevators I think there's no place where time passes so slowly,Where is the narrator?,A. In an audition,B. In a kindergarten,C. In an elevator,D. In a parent's meeting,C. In an elevator,yes,5.582,,,,,,,,,,,,,0,65,65,65,0,0,0,0,0,0,0,0,3612.9927143329987,,,,,,,,,,,,,,,3604.229570042,3604.245294916666,3604.2407447920014,3609.829448166998,3609.833349083001,3609.8443178749985,3610.1069564169993,3610.1069564169993,3611.872568374998,3612.358476792,1.2416666666666667,2.001565999999002,1,[0.49476549999963026],[0.4947678749995248],,,,,,,3612.981080458001,3612.9927143329987,3612.9927143329987,3622.6309795000016,"no, its my callback",1,[9.646533041999646],[9.646535959000175],,,,,,,,,,,,,,,,,,,,,,3602.5467263749997,3602.561200917,3602.561200917,3602.561200917,3604.229388208001,1,[1.680675457999314],[1.680678083001112],3612.3590005000005,3612.363675083001,3612.9802526249987,1,[0.6204872919988702],[0.620490166998934],,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_19_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_0.wav,No I'll push it his sister says giving him a little shove It's my callback The little boy shrinks back from the elevator buttons and I smile sympathetically at their mom but she seems mesmerized by a spot somewhere north of the top of my head so I decide to take a sudden interest in the laces of my shoes and endure the rest of the long creaky ride in silence Even in the best of elevators I think there's no place where time passes so slowly,Where is the narrator?,A. In an audition,B. In a kindergarten,C. In an elevator,D. In a parent's meeting,C. In an elevator,yes,5.582,,,,,,,,,,,,,0,65,65,65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_19_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_0.wav,No I'll push it his sister says giving him a little shove It's my callback The little boy shrinks back from the elevator buttons and I smile sympathetically at their mom but she seems mesmerized by a spot somewhere north of the top of my head so I decide to take a sudden interest in the laces of my shoes and endure the rest of the long creaky ride in silence Even in the best of elevators I think there's no place where time passes so slowly,Where is the narrator?,A. In an audition,B. In a kindergarten,C. In an elevator,D. In a parent's meeting,C. In an elevator,yes,5.582,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622.6313915419996,3628.7890230420016,0,,,0,,,1,6.149234000000433,6.149237165998784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_23_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_014_of_116_0.wav,If you don't have any questions about the material then state your name and agency and go ahead whenever you're ready thanks so much I try to swallow but my throat is too dry This is the kind of room that's hard to do well in If they're in the mood to talk I can crack a few jokes make a small connection give myself a moment to settle down but these girls are all business I look down at the paper I'm not going to panic or ask for more time or tell them I didn't really have a chance to go over it yet I'm going to remain calm as if I'm a professional,How does the narrator plan to handle the situation in the room?,A. By making small talk and jokes,B. By panicking and asking for more time,C. By admitting she didn't prepare,D. By remaining calm and professional,D. By remaining calm and professional,no,5.86,,,,,,,,,,,,,0,66,66,66,,,,,,,,,3628.812076708,,,,,,,,,,,,,,,3629.3816357079995,3629.396800666666,3629.3934080420004,3635.2478317919995,3635.267557957999,3635.2786646669992,3635.499112082998,3635.499112082998,3636.9314334580013,3637.5662952079983,1,1.6277307919990562,1,[0.644460290997813],[0.6444626249976864],,,,,,,,,,,,,,,3637.5667235,3639.0666692080013,1,1.4908187080000062,1.4908212080008525,0,,,0,,,0,,,,,,,,,,3628.7895478749997,3628.812076708,3628.812076708,3628.812076708,3629.3813399169994,1,[0.5899879589996999],[0.5899909170002502],,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_77_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_5.wav,I'm embarrassed to tell a stranger even a kind one all that I've been hoping for What a dumb question I'm asking It's torture telling someone what you want when you don't have it yet isn't it Barney says How are you supposed to know yet Am I right That makes me laugh Yes As my father the great Broadway director Irving Sparks always used to say we all have to start somewhere So start somewhere anywhere Give me an idea of what it is you'd like to do Tell me everything What is your dream,What advice that Barney Sparks give to the narrator?,A. To be picky,B. To start from somewhere,C. To find something else to do,D. To patiently wait for the right part,B. To start from somewhere,no,11.0025,,,,,,,,,,,,,0,67,67,67,,,,,,,,,3639.0800434170014,,,,,,,,,,,,,,,3639.698841458001,3639.713960708665,3639.715102916998,3650.7409335420016,3650.7210673750014,3650.7322841669993,3650.9333353330003,3650.9333353330003,3653.7162199580016,3654.161842333,7.216666666666667,2.959592082999734,1,[0.45417695799915236],[0.45417950000046403],,,,,,,,,,,,,,,3654.162268832999,3659.093558749999,0,,,1,4.923005334003392,4.923008249999839,0,,,0,,,,,,,,,,3639.0672035419993,3639.0800434170014,3639.0800434170014,3639.0800434170014,3639.698604917001,1,[0.629561083002045],[0.6295639580021088],,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_91_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_0.wav,Please go ahead and begin your monologue whenever you're ready We can chat afterwards Take your time His words are encouraging but his face is neutral at best And when there are two people in a room and one of them is there purely to see the other person do something the notion that that person could actually take their time seems ridiculous But I try I try to take a deep breath but the air gets sort of stuck and doesn't go all the way down to my lungs I need a minute to calm down but I can't possibly take it,What is the narrator's reaction to the suggestion to take her time?,A. She feels comforted,B. She finds it ridiculous,C. She rejects the offer,D. She chats with the agent first,B. She finds it ridiculous,no,7.1475,,,,,,,,,,,,,0,68,68,68,,,,,,,,,3659.1007516249992,,,,,,,,,,,,,,,3660.5829075,3660.598540583666,3660.595626167,3667.7493922920003,3667.751658833,3667.7619250829994,3667.964528291999,3667.964528291999,3670.181796042001,3670.870035791999,3.158333333333333,2.3926562080014264,1,[0.7001517499993497],[0.7001541249992442],,,,,,,,,,,,,,,3670.8704628749983,3676.8024072080007,0,,,1,5.923028000001068,5.923030625002866,0,,,0,,,,,,,,,,3659.094155999999,3659.1007516249992,3659.1007516249992,3659.1007516249992,3660.582653041998,1,[1.4877380420002737],[1.4877406249979686],,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_71_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,7.47,,,,,,,,,,,,,0,69,69,69,0,0,0,0,0,0,0,0,3687.2220732079986,,,,,,,,,,,,,,,3677.200885416998,3677.2161433336664,3677.2143345000004,3684.6838207500005,3684.688431874998,3684.6988214580015,3684.9028545420006,3684.9028545420006,3686.0228930830017,3686.5471476249986,4.025,1.2992688749982335,1,[0.533734500000719],[0.5337368750006135],,,,,,,3687.2096832919997,3687.2220732079986,3687.2220732079986,3714.1366005829987,"She has never seen something before, and does not know what  it is used for",1,[26.923447750003106],[26.923451084003318],,,,,,,,,,,,,,,,,,,,,,3676.802989167001,3676.8157425829995,3676.8157425829995,3676.8157425829995,3677.200651125,1,[0.3957149589987239],[0.3957175420000567],3686.547625250001,3686.553050082999,3687.2088953329985,1,[0.6588030839993735],[0.6588058339984855],,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_71_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,7.47,,,,,,,,,,,,,0,69,69,69,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_71_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,7.47,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714.1370569579994,3719.0367315000003,0,,,0,,,1,4.890242542001943,4.890245417002006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
,Someday_85_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_1.wav,He hands me a paper badge with my name printed on it and says Yes it's okay for me to go up The elevator empties out around the 20th floor so I quickly try to use the smoked mirror walls to check my face and hair and outfit I'm wearing my black stretchy turtleneck with my black wool mini skirt black tights and Doc Martens lace up boots And now I can see in the reflection in the elevator mirror that the skirt is too short I try to pull it down but then my sweater isn't long enough and if I pull the skirt down to where it looks better an inch of my stomach shows,What does the narrator realize about her outfit when she checks her reflection?,A. Her turtleneck is too tight,B. Her boots don't match,C. Her skirt is too short,D. Her hair is a mess,C. Her skirt is too short,no,15.03,,,,,,,,,,,,,0,70,70,70,,,,,,,,,3719.0449405830004,,,,,,,,,,,,,,,3720.6266445,3720.6423832916666,3720.6462403330006,3735.677950707999,3735.6787116669984,3735.6897871670008,3735.9520108750003,3735.9520108750003,3737.7358412920003,3738.4100104999998,8.725000000000001,2.017931166999915,1,[0.6869850410002982],[0.6869881249986065],,,,,,,,,,,,,,,3738.4104465829987,3741.4547607919994,0,,,0,,,1,3.035715333000553,3.035718792001717,0,,,,,,,,,,3719.037252541999,3719.0449405830004,3719.0449405830004,3719.0449405830004,3720.6264660000015,1,[1.5873671250010375],[1.5873697499991977],,,,,,,,,,,,p_8,001,2024-05-08_16h23.28.241,speech_rate,2023.2.3,None,2024-05-08 16h23.40.947520 -0700,
